"1";"0";"0";"0";;"Apple Macbook";;;"1";;;"<p><span style=""text-align: justify;"">Lorem ipsum dolor sit amet, consectetur adipiscing elit. Mauris ac nulla tincidunt, posuere lacus sit amet, feugiat ligula. Pellentesque nisl sem, venenatis in tortor congue, aliquam fermentum neque. Cras lectus libero, malesuada id nisl vel, pulvinar finibus ex. Morbi id purus ac ex tempor mollis sed quis arcu. Vivamus eget luctus ipsum. Suspendisse vel vulputate orci, sit amet pretium erat. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Integer vestibulum odio sed mi efficitur semper. Fusce quis odio rhoncus sapien tristique hendrerit. Sed mattis tellus vel magna aliquam feugiat.</span><br></p>";"1";"4";"0.00";"0.00";"1200.00";"1000.00";"no";"10";"yes";"yes";"0.00";"1434108235";"ok";"apple,mac";"0";;"0";"0";"11";"0";;;"normal";"0.00000";"0";;"0.00";"0.000";"0";"0";"0.00";"0.00";"0.00";"mall";"0";"no";"no";"no";"no";"0";"0";"0";"1";"0";;"0";"76";"pc";"{""name"":""false"",""value"":""false""}";"1";NULL;;"percent";"5";"percent";"[""rgba(235,235,235,1)"",""rgba(212,183,83,1)"",""rgba(133,133,133,1)""]";NULL;"0";"{""type"":""vendor"",""id"":""1""}";NULL;NULL;"ok";"no";"hide";"0";"0"
"2";"0";"0";"0";;"i-mac";;;"1";;;"<p><span style=""text-align: justify;"">Lorem ipsum dolor sit amet, consectetur adipiscing elit. Mauris ac nulla tincidunt, posuere lacus sit amet, feugiat ligula. Pellentesque nisl sem, venenatis in tortor congue, aliquam fermentum neque. Cras lectus libero, malesuada id nisl vel, pulvinar finibus ex. Morbi id purus ac ex tempor mollis sed quis arcu. Vivamus eget luctus ipsum. Suspendisse vel vulputate orci, sit amet pretium erat. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Integer vestibulum odio sed mi efficitur semper. Fusce quis odio rhoncus sapien tristique hendrerit. Sed mattis tellus vel magna aliquam feugiat.</span><br></p>";"2";"2";"0.00";"0.00";"1200.00";"850.00";"no";"15";"yes";"yes";"0.00";"1434108411";"0";"imac,apple";"0";;"0";"0";"11";"0";;;"normal";"0.00000";"0";;"0.00";"0.000";"0";"0";"0.00";"0.00";"0.00";"mall";"0";"no";"no";"no";"no";"0";"0";"0";"1";"0";;"0";"86";"pc";"{""name"":""false"",""value"":""false""}";"0";NULL;"2.5";"percent";"10";"percent";"[""rgba(227,227,227,1)""]";NULL;"0";"{""type"":""vendor"",""id"":""1""}";NULL;NULL;;"no";"hide";"0";"0"
"3";"0";"0";"0";;"Apple watch";;;"1";;;"<p><span style=""text-align: justify;"">Lorem ipsum dolor sit amet, consectetur adipiscing elit. Mauris ac nulla tincidunt, posuere lacus sit amet, feugiat ligula. Pellentesque nisl sem, venenatis in tortor congue, aliquam fermentum neque. Cras lectus libero, malesuada id nisl vel, pulvinar finibus ex. Morbi id purus ac ex tempor mollis sed quis arcu. Vivamus eget luctus ipsum. Suspendisse vel vulputate orci, sit amet pretium erat. Lorem ipsum dolor sit amet, consectetur adipiscing elit. Integer vestibulum odio sed mi efficitur semper. Fusce quis odio rhoncus sapien tristique hendrerit. Sed mattis tellus vel magna aliquam feugiat.</span><br></p>";"3";"4";"0.00";"0.00";"700.00";"550.00";"no";"10";"yes";"yes";"0.00";"1434123841";"0";"apple ,apple watch,watch,modern watch";"0";;"0";"0";"11";"0";;;"normal";"0.00000";"0";;"0.00";"0.000";"0";"0";"0.00";"0.00";"0.00";"mall";"0";"no";"no";"no";"no";"0";"0";"0";"1";"0";;"0";"43";"pc";"{""name"":""false"",""value"":""false""}";"1";NULL;;"percent";"2";"percent";"[""rgba(255,255,255,1)"",""rgba(219,219,219,1)"",""rgba(61,61,61,1)"",""rgba(255,189,110,1)""]";NULL;"0";"{""type"":""vendor"",""id"":""1""}";NULL;NULL;;"no";"hide";"0";"0"
"4";"0";"0";"0";;"ipad";;;"1";;;"<h1 style=""font-size: 20px; margin-top: 7px; margin-bottom: 7px; color: rgb(0, 0, 0); font-family: Verdana, Arial, Helvetica, sans-serif; line-height: normal;""><span style=""font-family: Arial, Helvetica, sans; font-size: 11px; line-height: 14px; text-align: justify;"">Lorem ipsum dolor sit amet, consectetur adipiscing elit. Nunc posuere velit eu turpis efficitur gravida. Nunc mollis felis nec faucibus viverra. Pellentesqueut sapien sit amet purus finibus ornare. Ut posuere nec massa ut mattis. Morbi nec viverra neque, nec semper urna. Suspendisse potenti. Suspendisse blandit volutpat enim sit amet malesuada. Duis congue arcu in egestas volutpat. Cras sapien ex, fermentum ac purus in, gravida congue felis. Vestibulum quis ornare quam. In vestibulum condimentum quam ac pharetra. Vivamus auctor et magna et maximus. Phasellus et ipsum et lacus dictum iaculis a a quam. Donec aliquam dictum suscipit. Donec ante quam, lacinia eget elit nec, facilisis interdum neque.</span><br></h1>";"12";"1";"0.00";"0.00";"500.00";"350.00";"no";"10";"yes";"yes";"0.00";"1434124301";"0";"tablet,pad,ipad";"0";;"0";"0";"11";"0";;;"normal";"0.00000";"0";;"0.00";"0.000";"0";"0";"0.00";"0.00";"0.00";"mall";"0";"no";"no";"no";"no";"0";"0";"0";"1";"0";;"0";"18";"pc";"{""name"":""false"",""value"":""false""}";"1";NULL;"2";"percent";"4";"percent";"[""rgba(255,255,255,1)""]";NULL;"0";"{""type"":""vendor"",""id"":""1""}";NULL;NULL;;"no";"hide";"0";"0"
"5";"0";"0";"0";;"Man casual suit";;;"4";;;"<p><span style=""text-align: justify;"">Lorem ipsum dolor sit amet, consectetur adipiscing elit. Vestibulum odio felis, mattis nec cursus non, consectetur et lacus. Maecenas non faucibus leo. Suspendisse vestibulum justo justo, in mattis elit aliquam sed. Vestibulum eget nisi malesuada, convallis eros quis, posuere turpis. Sed placerat sapien vitae scelerisque tincidunt. Suspendisse imperdiet eros a quam ultricies viverra. Nunc dui felis, pulvinar ut mattis sit amet, volutpat non risus. Fusce lobortis sapien a risus venenatis tempor. Vivamus sodales tellus ex, vitae commodo dolor lacinia ac. Morbi mattis tempor dolor at viverra.&nbsp;</span><br></p>";"7";"5";"0.00";"0.00";"90.00";"60.00";"no";;"yes";"yes";"0.00";"1434194676";"0";"suit men,manz suit,menz wear";"0";;"0";"0";;"0";;;"normal";"0.00000";"0";;"0.00";"0.000";"0";"0";"0.00";"0.00";"0.00";"mall";"0";"no";"no";"no";"no";"0";"0";"0";"1";"0";;"0";"95";"pc";"{""name"":""false"",""value"":""false""}";"0";NULL;"2";"percent";;"percent";"[""rgba(173,186,255,1)"",""rgba(84,84,84,1)""]";NULL;"0";"{""type"":""vendor"",""id"":""1""}";NULL;NULL;;"no";"hide";"0";"0"
"6";"0";"0";"0";;"Mans shirt";;;"4";;;"<p style=""text-align: center;""><span style=""color: rgb(0, 0, 0); font-family: Arial, Helvetica, sans; font-size: 11px; line-height: 14px; text-align: justify;"">Praesent feugiat, tellus at mollis molestie, urna arcu imperdiet eros, id efficitur justo ex ac risus. Mauris a purus nec lectus fermentum hendrerit. Donec porttitor fringilla tellus et finibus. Aliquam venenatis urna nec tincidunt tempor. Suspendisse potenti. Nullam porttitor bibendum purus, nec scelerisque elit ultricies ac. Integer tincidunt congue diam id congue. Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Curabitur ligula nulla, malesuada sed quam cursus, convallis pharetra nibh. &nbsp;</span><br></p>";"7";"2";"0.00";"0.00";"35.00";"25.00";"no";;"yes";"yes";"0.00";"1434195639";"0";"shirt,mans shirt,shirt for man,casual shirt";"0";;"0";"0";;"0";;;"normal";"0.00000";"0";;"0.00";"0.000";"0";"0";"0.00";"0.00";"0.00";"mall";"0";"no";"no";"no";"no";"0";"0";"0";"1";"0";;"0";"29";"pc";"{""name"":""false"",""value"":""false""}";"0";NULL;"1";"percent";"0";"percent";"[""rgba(84,73,73,1)"",""rgba(0,0,0,1)""]";NULL;"0";"{""type"":""vendor"",""id"":""1""}";NULL;NULL;;"no";"hide";"0";"0"
"7";"0";"0";"0";;"shoe";;;"4";;;"<p><span style=""text-align: justify;"">Aenean varius erat sit amet metus cursus convallis. Integer elementum nec metus consectetur efficitur. Curabitur varius quam arcu, vitae imperdiet massa lacinia in. Vestibulum posuere arcu quis enim condimentum molestie. Integer sed lacus porta, ultrices sapien sit amet, rhoncus neque. Morbi vitae pharetra nunc. Pellentesque non imperdiet libero. Vivamus ac nisl nec enim pharetra congue.</span><br></p>";"9";"3";"0.00";"0.00";"40.00";"33.00";"no";;"yes";"yes";"0.00";"1434195983";"0";"male shoe ,shoe for male";"0";;"0";"0";;"0";;;"normal";"0.00000";"0";;"0.00";"0.000";"0";"0";"0.00";"0.00";"0.00";"mall";"0";"no";"no";"no";"no";"0";"0";"0";"1";"0";;"0";"80";"pc";"{""name"":""[\""\""]"",""value"":""[\""\""]""}";"1";NULL;;"percent";;"percent";"[""rgba(0,0,0,1)"",""rgba(245,7,7,1)"",""rgba(0,0,0,1)""]";"[{""no"":""0"",""title"":""size"",""name"":""choice_0"",""type"":""single_select"",""option"":[""X"",""XL"",""XXL""]}]";"0";"{""type"":""vendor"",""id"":""1""}";NULL;NULL;;"no";"hide";"0";"0"
"8";"0";"0";"0";;"casual leather jacket";;;"4";;;"<p><span style=""text-align: justify;"">Aenean varius erat sit amet metus cursus convallis. Integer elementum nec metus consectetur efficitur. Curabitur varius quam arcu, vitae imperdiet massa lacinia in. Vestibulum posuere arcu quis enim condimentum molestie. Integer sed lacus porta, ultrices sapien sit amet, rhoncus neque. Morbi vitae pharetra nunc. Pellentesque non imperdiet libero. Vivamus ac nisl nec enim pharetra congue.</span></p><p><span style=""text-align: justify;""><br></span><br></p>";"7";"1";"0.00";"0.00";"65.00";"50.00";"no";"4";"yes";"yes";"0.00";"1434196305";"0";"jacket,man jacket,leather jacket";"0";;"0";"0";;"0";;;"normal";"0.00000";"0";;"0.00";"0.000";"0";"0";"0.00";"0.00";"0.00";"mall";"0";"no";"no";"no";"no";"0";"0";"0";"1";"0";;"0";"51";"pc";"{""name"":""false"",""value"":""false""}";"0";NULL;"4";"percent";;"percent";"[""rgba(10,0,0,1)""]";NULL;"0";"{""type"":""vendor"",""id"":""1""}";NULL;NULL;;"no";"hide";"0";"0"
"9";"0";"0";"0";;"stylish leather jacket";;;"4";;;"<p><span style=""text-align: justify;"">Aenean varius erat sit amet metus cursus convallis. Integer elementum nec metus consectetur efficitur. Curabitur varius quam arcu, vitae imperdiet massa lacinia in. Vestibulum posuere arcu quis enim condimentum molestie. Integer sed lacus porta, ultrices sapien sit amet, rhoncus neque. Morbi vitae pharetra nunc. Pellentesque non imperdiet libero. Vivamus ac nisl nec enim pharetra congue.</span></p><p><span style=""text-align: justify;""><br></span><br></p>";"7";"1";"0.00";"0.00";"55.00";"34.00";"no";"4";"yes";"yes";"0.00";"1434196498";"0";"jacket,stylish jacket";"0";;"0";"0";;"0";;;"normal";"0.00000";"0";;"0.00";"0.000";"0";"0";"0.00";"0.00";"0.00";"mall";"0";"no";"no";"no";"no";"0";"0";"0";"1";"0";;"0";"4";"4";"{""name"":""false"",""value"":""false""}";"0";NULL;"7";"percent";;"percent";"[""rgba(87,1,1,1)""]";NULL;"0";"{""type"":""vendor"",""id"":""1""}";NULL;NULL;;"no";"hide";"0";"0"
"10";"0";"0";"0";;"Mans sunglass";;;"4";;;"<p><span style=""text-align: justify;"">Lorem Ipsum&nbsp;? un testo segnaposto utilizzato nel settore della tipografia e della stampa. Lorem Ipsum ? considerato il testo segnaposto standard sin dal sedicesimo secolo, quando un anonimo tipografo prese una cassetta di caratteri e li assembl? per preparare un testo campione. ? sopravvissuto non solo a pi? di cinque secoli, ma anche al passaggio alla videoimpaginazione, pervenendoci sostanzialmente inalterato. Fu reso popolare, negli anni ?60, con la diffusione dei fogli di caratteri trasferibili ?Letraset?, che contenevano passaggi del Lorem Ipsum, e pi? recentemente da software di impaginazione come Aldus PageMaker, che includeva versioni del Lorem Ipsum. &nbsp;</span><br></p>";"7";"2";"0.00";"0.00";"25.00";"15.00";"no";"2";"yes";"yes";"0.00";"1434196909";"0";"sunglass,manz shades,mans sunglass";"0";;"0";"0";;"0";;;"normal";"0.00000";"0";;"0.00";"0.000";"0";"0";"0.00";"0.00";"0.00";"mall";"0";"no";"no";"no";"no";"0";"0";"0";"1";"0";;"0";"29";"pc";"{""name"":""false"",""value"":""false""}";"1";NULL;"2";"percent";;"percent";"[""rgba(115,4,4,1)""]";NULL;"0";"{""type"":""vendor"",""id"":""1""}";NULL;NULL;;"no";"hide";"0";"0"
